1.8577e-05, -1.57079, 0, 0
0.0101079, -1.57079, 0, 0
0.0203953, -1.57079, 0, 0.0587084
0.030563, -1.57079, 0.0100435, 0.234834
0.0407139, -1.57077, 0, 0.410959
0.0509121, -1.57076, 0.0100435, 0.675147
0.0610906, -1.57076, 0, 0.939334
0.0712557, -1.57075, 0, 1.17417
0.0813972, -1.57074, 0, 1.43836
0.0916334, -1.57073, 0, 1.70254
0.101775, -1.57071, 0, 1.96673
0.112022, -1.57069, 0, 2.20157
0.1222, -1.57067, 0, 2.49511
0.132403, -1.57064, 0, 2.78865
0.142607, -1.57061, 0.0100435, 3.08219
0.152777, -1.57058, 0, 3.4638
0.16297, -1.57053, 0.0100435, 3.69863
0.173166, -1.57045, 0.0100435, 4.02153
0.183306, -1.57037, 0.0100435, 4.40313
0.193486, -1.57027, 0.0100435, 4.81409
0.203628, -1.57016, 0.0100435, 5.19569
0.213844, -1.57002, 0.0200869, 5.40117
0.224024, -1.56975, 0.0301304, 5.45988
0.234196, -1.56934, 0.0502173, 5.54794
0.244368, -1.56882, 0.0602607, 5.69471
0.254548, -1.56815, 0.0803476, 5.63601
0.264725, -1.56736, 0.0803476, 5.54794
0.274887, -1.56644, 0.100435, 5.87084
0.285067, -1.56547, 0.100435, 5.72407
0.295215, -1.56443, 0.100435, 5.81213
0.305406, -1.56337, 0.100435, 5.66536
0.315556, -1.56232, 0.100435, 5.75342
0.325734, -1.56131, 0.100435, 5.72407
0.335952, -1.56028, 0.100435, 5.75342
0.346135, -1.55929, 0.100435, 5.78278
0.356282, -1.55829, 0.100435, 5.63601
0.366459, -1.55726, 0.100435, 5.63601
0.37664, -1.5563, 0.100435, 5.5773
0.386814, -1.55535, 0.0903911, 5.5773
0.396998, -1.55441, 0.0903911, 5.5773
0.407118, -1.55348, 0.0903911, 5.75342
0.417304, -1.55255, 0.0903911, 5.72407
0.427456, -1.55163, 0.0903911, 5.75342
0.437664, -1.55064, 0.100435, 5.54794
0.447846, -1.54972, 0.0903911, 5.63601
0.458029, -1.54881, 0.0903911, 5.51859
0.468238, -1.54787, 0.0903911, 5.43053
0.478427, -1.54694, 0.100435, 5.5773
0.488609, -1.546, 0.0903911, 5.54794
0.498806, -1.54503, 0.0903911, 5.45988
0.508947, -1.54409, 0.0903911, 5.28376
0.519193, -1.54312, 0.0903911, 5.34246
0.529384, -1.54216, 0.0903911, 5.28376
0.53954, -1.54133, 0.0803476, 5.43053
0.549733, -1.54047, 0.0903911, 5.48924
0.559962, -1.53963, 0.0803476, 5.37182
0.570137, -1.53877, 0.0803476, 5.31311
0.5803, -1.53789, 0.0803476, 5.45988
0.590478, -1.53706, 0.0803476, 5.5773
0.600651, -1.53625, 0.0703042, 5.66536
0.610842, -1.53543, 0.0803476, 5.72407
0.62102, -1.53457, 0.0803476, 5.5773
0.631149, -1.53371, 0.0803476, 5.63601
0.64133, -1.53281, 0.0903911, 5.66536
0.651481, -1.53191, 0.0903911, 5.66536
0.66175, -1.53099, 0.0903911, 5.60665
0.671982, -1.53004, 0.0903911, 5.54794
0.682163, -1.52914, 0.0903911, 5.51859
0.692305, -1.52816, 0.0903911, 5.31311
0.702481, -1.52716, 0.100435, 5.48924
0.712667, -1.5263, 0.0803476, 5.43053
0.722848, -1.52543, 0.0903911, 5.48924
0.733028, -1.52456, 0.0903911, 5.31311
0.743171, -1.52363, 0.0903911, 5.40117
0.753329, -1.52271, 0.100435, 5.22505
0.76347, -1.52179, 0.100435, 5.07828
0.773637, -1.52086, 0.0803476, 5.07828
0.783815, -1.52001, 0.0703042, 5.22505
0.793993, -1.51925, 0.0803476, 5.37182
0.804174, -1.51847, 0.0703042, 5.5773
0.814347, -1.51773, 0.0803476, 5.66536
0.824517, -1.5169, 0.0803476, 5.66536
0.83469, -1.51606, 0.0803476, 5.75342
0.844876, -1.51521, 0.0803476, 5.69471
0.855044, -1.51431, 0.0803476, 5.66536
0.865241, -1.51336, 0.0903911, 5.63601
0.875405, -1.51246, 0.0903911, 5.48924
0.885552, -1.51153, 0.0903911, 5.5773
0.895707, -1.51059, 0.0903911, 5.51859
0.905855, -1.50966, 0.0903911, 5.34246
0.916043, -1.50871, 0.0903911, 5.40117
0.926227, -1.50774, 0.100435, 5.34246
0.936361, -1.50774, 0.100435, 5.34246
0.946608, -1.5068, 0.100435, 5.16634
0.956695, -1.50475, 0.0903911, 4.99021
0.966959, -1.50396, 0.0903911, 4.90215
0.977141, -1.50303, 0.0903911, 4.84344
0.98729, -1.50212, 0.0903911, 4.84344
0.997477, -1.50125, 0.0803476, 4.96086
1.00763, -1.50041, 0.0803476, 4.93151
1.01783, -1.49958, 0.0803476, 4.96086
1.02811, -1.49873, 0.0803476, 4.99021
1.03828, -1.49791, 0.0803476, 5.16634
1.04846, -1.49713, 0.0703042, 5.16634
1.05863, -1.49636, 0.0803476, 5.19569
1.06881, -1.49556, 0.0803476, 5.2544
1.07898, -1.49475, 0.0803476, 5.34246
1.08916, -1.49386, 0.0803476, 5.2544
1.09931, -1.49302, 0.0903911, 5.48924
1.10948, -1.4922, 0.0903911, 5.54794
1.11964, -1.49136, 0.0903911, 5.60665
1.12982, -1.49048, 0.0903911, 5.45988
1.13999, -1.48955, 0.0903911, 5.34246
1.15017, -1.48861, 0.0903911, 5.22505
1.16036, -1.48762, 0.0903911, 5.31311
1.17054, -1.48666, 0.0903911, 5.28376
1.18071, -1.48574, 0.0903911, 5.04892
1.1909, -1.48481, 0.0903911, 5.10763
1.20113, -1.48387, 0.0903911, 5.07828
1.21143, -1.48294, 0.0903911, 4.99021
1.22164, -1.48196, 0.0903911, 4.93151
1.23182, -1.48104, 0.0903911, 4.90215
1.242, -1.48014, 0.0903911, 4.81409
1.25217, -1.47927, 0.0903911, 4.93151
1.26235, -1.47839, 0.0803476, 4.84344
1.27253, -1.47758, 0.0703042, 4.93151
1.2827, -1.47684, 0.0602607, 5.10763
1.29287, -1.47613, 0.0703042, 5.45988
1.30302, -1.47543, 0.0703042, 5.45988
1.31335, -1.47463, 0.0803476, 5.69471
1.32354, -1.4738, 0.0903911, 5.54794
1.33369, -1.47289, 0.0903911, 5.37182
1.34392, -1.47192, 0.100435, 5.45988
1.35409, -1.471, 0.0903911, 5.43053
1.36423, -1.47009, 0.0903911, 5.43053
1.37438, -1.46915, 0.0903911, 5.37182
1.38456, -1.46915, 0.0903911, 5.37182
1.39466, -1.46776, 0.0903911, 5.19569
1.40476, -1.46603, 0.100435, 5.16634
1.41488, -1.46523, 0.100435, 5.07828
1.42502, -1.46424, 0.0903911, 4.78473
1.4353, -1.46324, 0.0903911, 4.43248
1.44548, -1.4622, 0.0903911, 4.60861
1.45563, -1.46128, 0.0903911, 4.60861
1.46581, -1.46039, 0.0803476, 4.40313
1.47599, -1.45949, 0.0803476, 4.52055
1.48617, -1.4587, 0.0703042, 4.66732
1.49634, -1.45794, 0.0703042, 4.57926
1.50652, -1.45717, 0.0703042, 4.63796
1.51669, -1.45641, 0.0703042, 4.96086
1.52687, -1.45567, 0.0803476, 5.04892
1.53704, -1.45493, 0.0703042, 5.19569
1.54721, -1.45419, 0.0703042, 5.37182
1.55739, -1.45339, 0.0903911, 5.19569
1.56753, -1.45252, 0.0903911, 5.22505
1.57772, -1.45165, 0.0903911, 5.2544
1.58794, -1.45073, 0.0903911, 5.2544
1.59811, -1.44979, 0.0903911, 5.16634
1.60834, -1.44883, 0.100435, 5.16634
1.61852, -1.44787, 0.0903911, 5.13698
1.6287, -1.44694, 0.0903911, 4.93151
1.63888, -1.44591, 0.100435, 4.84344
1.64905, -1.44501, 0.0903911, 4.90215
1.65924, -1.44403, 0.0903911, 4.84344
1.66964, -1.44309, 0.0803476, 4.69667
1.67985, -1.44224, 0.0903911, 4.78473
1.69004, -1.44136, 0.0803476, 4.8728
1.70022, -1.44051, 0.0903911, 4.8728
1.71039, -1.43964, 0.0803476, 4.90215
1.72056, -1.43886, 0.0803476, 4.99021
1.73074, -1.43808, 0.0703042, 5.22505
1.74093, -1.43733, 0.0803476, 5.37182
1.75113, -1.43658, 0.0803476, 5.51859
1.76131, -1.4358, 0.0803476, 5.51859
1.77147, -1.43501, 0.0803476, 5.69471
1.78162, -1.43416, 0.0903911, 5.60665
1.79181, -1.4332, 0.0903911, 5.45988
1.802, -1.43222, 0.0903911, 5.37182
1.81218, -1.43117, 0.100435, 5.16634
1.82236, -1.43011, 0.110478, 4.81409
1.83254, -1.42897, 0.110478, 4.72603
1.84271, -1.42794, 0.100435, 4.66732
1.8529, -1.42698, 0.0903911, 4.52055
1.86308, -1.42603, 0.100435, 4.46184
1.87328, -1.42506, 0.100435, 4.22701
1.88342, -1.42405, 0.100435, 4.08023
1.89359, -1.42308, 0.0903911, 4.10959
1.90382, -1.42215, 0.0803476, 4.08023
1.91399, -1.42135, 0.0803476, 4.10959
1.92417, -1.42056, 0.0803476, 4.22701
1.93434, -1.41978, 0.0703042, 4.34442
1.94452, -1.41904, 0.0703042, 4.43248
1.9547, -1.41835, 0.0703042, 4.63796
1.96488, -1.41767, 0.0703042, 4.84344
1.97506, -1.41696, 0.0803476, 4.90215
1.98525, -1.41622, 0.0703042, 4.96086
1.99542, -1.41541, 0.0803476, 5.10763
2.0056, -1.41454, 0.0803476, 5.10763
2.01582, -1.41365, 0.100435, 5.01957
2.02601, -1.41273, 0.0903911, 5.04892
2.03619, -1.41178, 0.0903911, 5.01957
2.04636, -1.41083, 0.0903911, 4.78473
2.05654, -1.4099, 0.0903911, 4.8728
2.06672, -1.40891, 0.100435, 4.63796
2.0769, -1.40795, 0.100435, 4.78473
2.08707, -1.40696, 0.100435, 4.5499
2.09725, -1.40603, 0.0903911, 4.60861
2.1074, -1.40512, 0.0903911, 4.37378
2.11758, -1.40418, 0.0903911, 4.37378
2.12781, -1.40323, 0.0903911, 4.37378
2.13799, -1.40232, 0.0903911, 4.40313
2.14817, -1.40144, 0.0803476, 4.49119
2.15831, -1.40063, 0.0803476, 4.43248
2.16846, -1.39983, 0.0703042, 4.49119
2.17862, -1.39904, 0.0803476, 4.63796
2.18877, -1.39825, 0.0803476, 4.90215
2.19901, -1.39751, 0.0703042, 4.99021
2.20915, -1.39675, 0.0803476, 4.96086
2.21936, -1.39593, 0.0803476, 5.07828
2.22953, -1.39511, 0.0903911, 5.07828
2.2397, -1.39419, 0.0903911, 5.04892
2.24987, -1.39335, 0.0903911, 5.10763
2.26005, -1.39239, 0.0903911, 5.01957
2.27023, -1.39142, 0.100435, 4.90215
2.2804, -1.39045, 0.100435, 4.81409
2.29057, -1.38944, 0.100435, 4.8728
2.30074, -1.38847, 0.100435, 4.72603
2.31092, -1.38747, 0.0903911, 4.57926
2.32111, -1.38652, 0.0903911, 4.57926
2.33132, -1.38559, 0.0903911, 4.31507
2.3415, -1.38464, 0.0903911, 4.25636
2.35164, -1.38367, 0.100435, 4.08023
2.36183, -1.3827, 0.0903911, 4.08023
2.372, -1.38172, 0.0903911, 3.90411
2.38218, -1.3808, 0.0903911, 3.90411
