1.8647e-05, -0.0299546, 0, 0
0.0101421, -0.0299546, 0, 0
0.0204092, -0.0299546, 0, 0.0587084
0.0305998, -0.0299546, 0, 0.234834
0.0407775, -0.0299546, 0, 0.410959
0.0509598, -0.0299446, 0, 0.587084
0.0611349, -0.0299295, 0, 0.763209
0.071329, -0.0299144, 0, 0.968689
0.0815679, -0.0299044, 0, 1.20352
0.0917328, -0.0298893, 0, 1.409
0.10192, -0.0298793, 0, 1.58513
0.112097, -0.0298592, 0, 1.93738
0.122271, -0.0298391, 0, 2.20157
0.132446, -0.029814, 0, 2.49511
0.142618, -0.0297989, 0, 2.78865
0.152772, -0.0297788, 0, 3.11155
0.162928, -0.0297588, 0, 3.40509
0.173134, -0.0297337, 0, 3.72798
0.183259, -0.0296985, 0, 3.96282
0.193451, -0.0296483, 0.0100435, 4.43248
0.203664, -0.0295629, 0.0100435, 4.60861
0.213851, -0.0294474, 0.0100435, 4.8728
0.224008, -0.0292767, 0.0200869, 5.16634
0.234159, -0.0290356, 0.0301304, 5.34246
0.244349, -0.0287494, 0.0401738, 5.54794
0.254524, -0.0283276, 0.0401738, 5.69471
0.264706, -0.02774, 0.0602607, 5.78278
0.274898, -0.0270671, 0.0703042, 5.78278
0.285083, -0.0263038, 0.0803476, 5.75342
0.295268, -0.0253848, 0.100435, 5.81213
0.305442, -0.0244006, 0.110478, 6.04697
0.315593, -0.0232858, 0.120521, 5.98826
0.325769, -0.0219952, 0.130565, 5.92955
0.336073, -0.0206493, 0.140608, 6.07632
0.346264, -0.019193, 0.150652, 6.22309
0.356445, -0.0176514, 0.160695, 6.2818
0.366664, -0.0159791, 0.170739, 6.25244
0.376853, -0.0141512, 0.170739, 6.19374
0.387028, -0.0123635, 0.190826, 6.39922
0.397216, -0.0104703, 0.200869, 6.22309
0.407373, -0.00845157, 0.200869, 6.42857
0.417549, -0.00632236, 0.210913, 6.45792
0.427703, -0.00404751, 0.210913, 6.2818
0.437857, -0.00182791, 0.230999, 6.57534
0.448061, 0.000456977, 0.230999, 6.48728
0.458244, 0.00282221, 0.241043, 6.69276
0.468418, 0.00532303, 0.241043, 6.86888
0.478592, 0.00781381, 0.251086, 6.72211
0.488773, 0.0104452, 0.26113, 6.78082
0.498929, 0.0130665, 0.271173, 6.60469
0.509107, 0.0159038, 0.271173, 6.60469
0.519275, 0.0186858, 0.281217, 6.81017
0.529462, 0.0215834, 0.281217, 6.75147
0.539608, 0.0245613, 0.29126, 6.89824
0.549785, 0.0275341, 0.301304, 6.92759
0.559958, 0.0306225, 0.301304, 6.92759
0.570134, 0.0337962, 0.321391, 7.01565
0.580273, 0.0369449, 0.311347, 7.04501
0.590426, 0.0401638, 0.331434, 7.19178
0.600603, 0.0434681, 0.331434, 7.27984
0.610771, 0.046908, 0.341477, 6.9863
0.620915, 0.0504131, 0.341477, 6.9863
0.631229, 0.0540689, 0.361564, 7.27984
0.641434, 0.0576243, 0.351521, 7.42661
0.651624, 0.0613304, 0.371608, 7.39726
0.661872, 0.0651167, 0.371608, 7.57338
0.672037, 0.068883, 0.371608, 7.33855
0.682213, 0.0728954, 0.381651, 7.27984
0.69241, 0.0767672, 0.391695, 7.33855
0.702586, 0.0806791, 0.401738, 7.33855
0.712762, 0.0847567, 0.401738, 7.60274
0.722936, 0.088759, 0.391695, 7.66145
0.733117, 0.0928869, 0.401738, 7.66145
0.743276, 0.0971252, 0.391695, 7.39726
0.753457, 0.101163, 0.391695, 7.22113
0.763607, 0.105301, 0.411782, 7.66145
0.773796, 0.109338, 0.401738, 7.3679
0.783953, 0.113386, 0.391695, 7.66145
0.794132, 0.117423, 0.401738, 7.27984
0.804306, 0.121551, 0.411782, 7.57338
0.814484, 0.125789, 0.401738, 7.48532
0.824659, 0.129817, 0.391695, 7.3092
0.834818, 0.133934, 0.411782, 7.42661
0.845008, 0.137952, 0.391695, 7.3679
0.855199, 0.142085, 0.411782, 7.3092
0.865404, 0.146313, 0.391695, 7.57338
0.875559, 0.150335, 0.391695, 7.3092
0.885766, 0.154343, 0.401738, 7.3092
0.895942, 0.158466, 0.401738, 7.27984
0.90612, 0.162483, 0.401738, 7.63209
0.91637, 0.166626, 0.391695, 7.57338
0.926547, 0.170829, 0.401738, 7.57338
0.936718, 0.174841, 0.401738, 7.48532
0.946902, 0.178854, 0.401738, 7.42661
0.957053, 0.183072, 0.401738, 7.60274
0.967255, 0.1871, 0.401738, 7.19178
0.977439, 0.191107, 0.401738, 7.27984
0.987582, 0.19533, 0.401738, 7.42661
0.997769, 0.199343, 0.401738, 7.39726
1.00797, 0.20335, 0.401738, 7.66145
1.01817, 0.207473, 0.401738, 7.89628
1.02836, 0.211585, 0.411782, 7.66145
1.03851, 0.215598, 0.421825, 7.57338
1.04865, 0.219816, 0.391695, 7.42661
1.05893, 0.223818, 0.401738, 7.48532
1.06911, 0.227836, 0.401738, 7.45597
1.07925, 0.231959, 0.401738, 7.3092
1.08939, 0.236066, 0.411782, 7.6908
1.09957, 0.240194, 0.391695, 7.66145
1.10975, 0.244307, 0.401738, 7.54403
1.11993, 0.248319, 0.391695, 7.39726
1.13012, 0.252322, 0.411782, 7.60274
1.14031, 0.256435, 0.401738, 7.48532
1.15049, 0.260457, 0.401738, 7.57338
1.16086, 0.26457, 0.411782, 7.63209
1.17106, 0.268773, 0.401738, 7.51468
1.18124, 0.27278, 0.401738, 7.42661
1.1914, 0.276908, 0.391695, 7.66145
1.20158, 0.281021, 0.401738, 7.3092
1.21174, 0.285229, 0.391695, 7.42661
1.22191, 0.289231, 0.401738, 7.45597
1.23209, 0.293254, 0.391695, 7.48532
1.24227, 0.297276, 0.411782, 7.3092
1.25245, 0.301374, 0.401738, 7.63209
1.26262, 0.305492, 0.401738, 7.66145
1.2728, 0.309509, 0.401738, 7.66145
1.28298, 0.313732, 0.401738, 7.42661
1.29316, 0.31773, 0.401738, 7.60274
1.30337, 0.321742, 0.401738, 7.3679
1.31371, 0.32586, 0.401738, 7.3092
